Year,Mo,Dy,Latitude,Longitude,Max Water Height (m),Deaths,Houses Destroyed,Damage $Mil,Decade,Normalized Max Water Height
2011,3.0,11.0,37.699833,140.976389,4.5,,,,2010,0.05
2011,3.0,11.0,38.514889,141.310025,4.5,,,,2010,0.05
2011,3.0,11.0,38.42775,141.308589,4.51,,,,2010,0.050111111111111106
2011,3.0,11.0,38.416528,141.266417,4.51,,,,2010,0.050111111111111106
2011,3.0,11.0,38.8505,141.613083,4.52,,,,2010,0.05022222222222222
2011,3.0,11.0,38.287694,140.999278,4.53,,,,2010,0.050333333333333334
2011,3.0,11.0,38.371028,141.14975,4.56,,,,2010,0.050666666666666665
2011,3.0,11.0,38.1575,140.930194,4.56,,,,2010,0.050666666666666665
2011,3.0,11.0,35.700748,140.846374,4.56,,,,2010,0.050666666666666665
2011,3.0,11.0,36.945606,140.908096,4.57,,,,2010,0.05077777777777778
2011,3.0,11.0,35.704502,140.84064,4.57,,,,2010,0.05077777777777778
2011,3.0,11.0,38.897,141.577333,4.57,,,,2010,0.05077777777777778
2011,3.0,11.0,38.244806,140.985528,4.57,,,,2010,0.05077777777777778
2011,3.0,11.0,37.997611,140.891278,4.58,,,,2010,0.050888888888888886
2011,3.0,11.0,38.282667,141.011278,4.59,,,,2010,0.051
2011,3.0,11.0,38.25425,140.994556,4.59,,,,2010,0.051
2011,3.0,11.0,37.007329,140.973093,4.6,,,,2010,0.05111111111111111
2011,3.0,11.0,41.94829,143.217997,4.6,,,,2010,0.05111111111111111
2011,3.0,11.0,38.895361,141.569139,4.6,,,,2010,0.05111111111111111
2011,3.0,11.0,37.957583,140.908222,4.61,,,,2010,0.051222222222222225
2011,3.0,11.0,39.151778,141.841361,17.43,,,,2010,0.19366666666666665
2011,3.0,11.0,39.205833,141.865028,17.48,,,,2010,0.19422222222222224
2011,3.0,11.0,38.640667,141.425611,17.57,,,,2010,0.1952222222222222
2011,3.0,11.0,38.8325,141.566333,17.61,,,,2010,0.19566666666666666
2011,3.0,11.0,38.693444,141.50925,17.72,,,,2010,0.19688888888888886
2011,3.0,11.0,38.722389,141.556194,17.86,,,,2010,0.19844444444444445
2011,3.0,11.0,39.301306,141.887361,17.94,,,,2010,0.19933333333333333
2011,3.0,11.0,39.118806,141.810389,18.04,,,,2010,0.20044444444444443
2011,3.0,11.0,39.428202,142.011902,18.33,,,,2010,0.20366666666666663
2011,3.0,11.0,38.726083,141.558833,18.46,,,,2010,0.20511111111111113
2011,3.0,11.0,38.50775,141.53275,18.7,,,,2010,0.20777777777777778
2011,3.0,11.0,38.795222,141.523194,18.85,,,,2010,0.20944444444444446
2011,3.0,11.0,39.201167,141.861333,19.03,,,,2010,0.21144444444444446
2011,3.0,11.0,39.210889,141.896944,19.14,,,,2010,0.21266666666666667
2011,3.0,11.0,39.891306,141.952611,20.0,,,,2010,0.2222222222222222
2011,3.0,11.0,38.710444,141.522361,20.43,,,,2010,0.227
2011,3.0,11.0,39.501616,142.009447,20.67,,,,2010,0.22966666666666669
2011,3.0,11.0,39.225528,141.920556,21.28,,,,2010,0.23644444444444446
2011,3.0,11.0,38.678889,141.472444,21.84,,,,2010,0.24266666666666667
2011,3.0,11.0,39.830056,141.977806,22.44,,,,2010,0.24933333333333335
2011,3.0,11.0,38.294861,141.552056,22.81,,,,2010,0.2534444444444444
2011,3.0,11.0,38.817083,141.564806,23.1,,,,2010,0.2566666666666667
2011,3.0,11.0,40.057194,141.849444,23.39,,,,2010,0.2598888888888889
2011,3.0,11.0,38.444972,141.488972,24.77,,,,2010,0.2752222222222222
2011,3.0,11.0,39.762333,141.984389,26.45,,,,2010,0.29388888888888887
2011,3.0,11.0,38.593583,141.489889,27.1,,,,2010,0.3011111111111111
2011,3.0,11.0,39.836083,141.978917,27.96,,,,2010,0.3106666666666667
2011,3.0,11.0,38.534278,141.488778,34.94,,,,2010,0.3882222222222222
2011,3.0,11.0,33.983588,134.607854,0.78,,,,2010,0.008666666666666666
2011,3.0,11.0,33.562361,134.307134,1.16,,,,2010,0.012888888888888887
2011,3.0,11.0,33.475833,135.773056,1.49,,,,2010,0.016555555555555556
2011,3.0,11.0,40.402222,141.719167,7.47,,,,2010,0.08299999999999999
2011,3.0,11.0,40.331944,141.77,10.79,,,,2010,0.11988888888888888
2011,3.0,11.0,40.336389,141.770278,13.6,,,,2010,0.1511111111111111
2011,3.0,11.0,38.457039,141.338542,0.0,,,,2010,0.0
2011,3.0,11.0,38.454046,141.284359,0.0,,,,2010,0.0
2011,3.0,11.0,38.470375,141.289207,0.0,,,,2010,0.0
2011,3.0,11.0,36.343197,140.595292,0.0,,,,2010,0.0
2011,3.0,11.0,36.841528,140.796944,6.84,,,,2010,0.076
2011,3.0,11.0,36.18689,140.570965,7.03,,,,2010,0.07811111111111112
2011,3.0,11.0,36.918889,140.856194,7.2,,,,2010,0.08
2011,3.0,11.0,37.900778,140.919028,7.51,,,,2010,0.08344444444444445
2011,3.0,11.0,36.163778,140.577528,7.9,,,,2010,0.08777777777777779
2011,3.0,11.0,36.877528,140.790861,8.17,,,,2010,0.09077777777777778
2011,3.0,11.0,39.336028,141.860333,8.88,,,,2010,0.09866666666666668
2011,3.0,11.0,39.036667,141.744083,9.26,,,,2010,0.10288888888888889
2011,3.0,11.0,37.910028,140.911667,9.81,,,,2010,0.109
2011,3.0,11.0,39.064056,141.741222,10.17,,,,2010,0.113
2011,3.0,11.0,39.339111,141.897028,10.29,,,,2010,0.11433333333333333
2011,3.0,11.0,39.341028,141.904861,10.53,,,,2010,0.11699999999999999
2011,3.0,11.0,39.258111,141.898778,10.84,,,,2010,0.12044444444444444
2011,3.0,11.0,40.271222,141.815306,11.24,,,,2010,0.1248888888888889
2011,3.0,11.0,40.269917,141.815361,11.34,,,,2010,0.126
2011,3.0,11.0,40.052194,141.861333,11.43,,,,2010,0.127
2011,3.0,11.0,40.279972,141.807944,11.64,,,,2010,0.12933333333333333
2011,3.0,11.0,40.134444,141.844444,12.23,,,,2010,0.1358888888888889
2011,3.0,11.0,38.990472,141.739167,12.63,,,,2010,0.14033333333333334
2011,3.0,11.0,38.496944,141.534278,12.84,,,,2010,0.14266666666666666
2011,3.0,11.0,40.283833,141.805361,13.24,,,,2010,0.1471111111111111
2011,3.0,11.0,39.329056,141.943889,13.78,,,,2010,0.15311111111111111
2011,3.0,11.0,39.361139,141.914972,13.89,,,,2010,0.15433333333333335
2011,3.0,11.0,40.006194,141.921889,14.05,,,,2010,0.15611111111111112
2011,3.0,11.0,40.166972,141.847556,14.47,,,,2010,0.1607777777777778
2011,3.0,11.0,39.355639,141.934306,14.65,,,,2010,0.16277777777777777
2011,3.0,11.0,40.241414,141.826081,14.95,,,,2010,0.1661111111111111
2011,3.0,11.0,39.331,141.945389,15.32,,,,2010,0.17022222222222222
2011,3.0,11.0,39.015139,141.64775,15.8,,,,2010,0.17555555555555558
2011,3.0,11.0,39.324944,141.911667,16.26,,,,2010,0.1806666666666667
2011,3.0,11.0,40.130056,141.840806,16.43,,,,2010,0.18255555555555555
2011,3.0,11.0,39.355833,141.920944,17.82,,,,2010,0.198
2011,3.0,11.0,39.934258,141.938694,18.36,,,,2010,0.204
2011,3.0,11.0,39.382528,141.938417,18.84,,,,2010,0.20933333333333334
2011,3.0,11.0,39.321444,141.897306,19.46,,,,2010,0.21622222222222223
2011,3.0,11.0,39.959806,141.954306,20.28,,,,2010,0.22533333333333336
2011,3.0,11.0,39.115621,141.887504,20.72,,,,2010,0.23022222222222222
2011,3.0,11.0,39.943668,141.941883,20.97,,,,2010,0.23299999999999998
2011,3.0,11.0,39.033583,141.740056,9.65,,,,2010,0.10722222222222223
2011,3.0,11.0,39.065667,141.736611,9.67,,,,2010,0.10744444444444444
2011,3.0,11.0,39.055667,141.745056,9.99,,,,2010,0.111
2011,3.0,11.0,39.019444,141.751028,10.16,,,,2010,0.11288888888888889
2011,3.0,11.0,39.01275,141.714667,10.78,,,,2010,0.11977777777777777
2011,3.0,11.0,39.001861,141.737917,11.98,,,,2010,0.13311111111111112
2011,3.0,11.0,39.000222,141.738028,12.19,,,,2010,0.13544444444444445
2011,3.0,11.0,39.020833,141.760111,12.72,,,,2010,0.14133333333333334
2011,3.0,11.0,38.986472,141.740556,13.49,,,,2010,0.1498888888888889
2011,3.0,11.0,38.998167,141.735917,13.49,,,,2010,0.1498888888888889
2011,3.0,11.0,38.988861,141.736889,13.57,,,,2010,0.1507777777777778
2011,3.0,11.0,38.988833,141.73925,13.59,,,,2010,0.151
2011,3.0,11.0,38.996694,141.710639,14.2,,,,2010,0.15777777777777777
2011,3.0,11.0,38.99125,141.727056,14.23,,,,2010,0.15811111111111112
2011,3.0,11.0,38.988333,141.732944,14.24,,,,2010,0.15822222222222224
2011,3.0,11.0,38.996472,141.721972,14.71,,,,2010,0.16344444444444445
2011,3.0,11.0,38.988722,141.723194,15.22,,,,2010,0.16911111111111113
2011,3.0,11.0,38.989694,141.7225,15.22,,,,2010,0.16911111111111113
2011,3.0,11.0,38.997778,141.712083,15.6,,,,2010,0.17333333333333334
2011,3.0,11.0,39.0345,141.767028,16.01,,,,2010,0.1778888888888889
2011,3.0,11.0,39.000694,141.72275,16.81,,,,2010,0.18677777777777776
2011,3.0,11.0,39.002639,141.71325,16.91,,,,2010,0.18788888888888888
2011,3.0,11.0,38.987167,141.713083,20.2,,,,2010,0.22444444444444445
2011,3.0,11.0,38.178222,140.940194,4.11,,,,2010,0.04566666666666667
2011,3.0,11.0,38.648944,141.442639,20.69,,,,2010,0.2298888888888889
2011,3.0,11.0,36.495861,140.61425,0.0,,,,2010,0.0
2011,3.0,11.0,35.928936,140.647644,0.0,,,,2010,0.0
2011,3.0,11.0,35.932189,140.650283,0.0,,,,2010,0.0
2011,3.0,11.0,35.932322,140.65488,0.0,,,,2010,0.0
2011,3.0,11.0,36.699611,140.717889,0.0,,,,2010,0.0
2011,3.0,11.0,39.27275,141.872528,0.0,,,,2010,0.0
2011,3.0,11.0,39.241972,141.932306,0.0,,,,2010,0.0
2011,3.0,11.0,39.242,141.933667,0.0,,,,2010,0.0
2011,3.0,11.0,38.537222,141.371917,0.43,,,,2010,0.0047777777777777775
2011,3.0,11.0,38.121611,140.898667,0.52,,,,2010,0.005777777777777778
2011,3.0,11.0,38.4425,141.211389,0.55,,,,2010,0.006111111111111111
2011,3.0,11.0,38.050278,140.884778,0.65,,,,2010,0.007222222222222223
2011,3.0,11.0,39.032722,141.737111,8.73,,,,2010,0.097
2011,3.0,11.0,39.062917,141.739667,10.09,,,,2010,0.1121111111111111
2011,3.0,11.0,39.059278,141.715194,10.69,,,,2010,0.11877777777777777
2011,3.0,11.0,39.093194,141.702389,7.51,,,,2010,0.08344444444444445
2011,3.0,11.0,39.045111,141.722472,8.23,,,,2010,0.09144444444444445
2011,3.0,11.0,39.020972,141.761833,9.12,,,,2010,0.10133333333333333
2011,3.0,11.0,39.036528,141.743833,9.39,,,,2010,0.10433333333333333
2011,3.0,11.0,39.055333,141.721556,9.47,,,,2010,0.10522222222222223
2011,3.0,11.0,39.056167,141.722722,9.78,,,,2010,0.10866666666666666
2011,3.0,11.0,39.019639,141.754083,10.12,,,,2010,0.11244444444444443
2011,3.0,11.0,39.074417,141.745028,11.14,,,,2010,0.12377777777777778
2011,3.0,11.0,39.002472,141.735944,12.89,,,,2010,0.14322222222222222
2011,3.0,11.0,38.990417,141.729722,14.13,,,,2010,0.157
2011,3.0,11.0,38.991556,141.737056,14.58,,,,2010,0.162
2011,3.0,11.0,39.035028,141.769778,14.81,,,,2010,0.16455555555555557
2011,3.0,11.0,39.011639,141.731194,15.67,,,,2010,0.1741111111111111
2011,3.0,11.0,38.99575,141.726722,16.33,,,,2010,0.18144444444444444
2011,3.0,11.0,39.040361,141.765722,18.81,,,,2010,0.209
2011,3.0,11.0,38.177472,140.945333,4.19,,,,2010,0.04655555555555556
2011,3.0,11.0,35.537881,140.454514,0.0,,,,2010,0.0
2011,3.0,11.0,36.494611,140.612028,0.0,,,,2010,0.0
2011,3.0,11.0,35.932878,140.652375,0.0,,,,2010,0.0
2011,3.0,11.0,35.868033,140.739303,0.0,,,,2010,0.0
2011,3.0,11.0,40.535161,141.528206,0.4,,,,2010,0.0044444444444444444
2011,3.0,11.0,38.0673,140.897217,0.5,,,,2010,0.005555555555555556
2011,3.0,11.0,38.889222,141.565167,0.69,,,,2010,0.007666666666666666
2011,3.0,11.0,40.541928,141.501383,0.7,,,,2010,0.0077777777777777776
2011,3.0,11.0,34.052218,134.563566,0.73,,,,2010,0.00811111111111111
2011,3.0,11.0,38.438278,141.226528,0.75,,,,2010,0.008333333333333333
2011,3.0,11.0,42.309,140.972972,0.82,,,,2010,0.00911111111111111
2011,3.0,11.0,40.539897,141.505428,0.85,,,,2010,0.009444444444444445
2011,3.0,11.0,38.535333,141.356639,0.89,,,,2010,0.00988888888888889
2011,3.0,11.0,38.422889,141.369917,0.96,,,,2010,0.010666666666666666
2011,3.0,11.0,38.432889,141.229722,0.99,,,,2010,0.011
2011,3.0,11.0,38.251211,140.985897,1.0,,,,2010,0.011111111111111112
2011,3.0,11.0,38.441417,141.225333,1.1,,,,2010,0.012222222222222223
2011,3.0,11.0,38.263183,140.9871,1.15,,,,2010,0.012777777777777777
2011,3.0,11.0,38.116972,140.897861,1.17,,,,2010,0.013
2011,3.0,11.0,38.113472,140.881083,1.2,,,,2010,0.013333333333333332
2011,3.0,11.0,37.952933,140.892667,0.0,,,,2010,0.0
2011,3.0,11.0,38.235053,140.933133,0.0,,,,2010,0.0
2011,3.0,11.0,38.243333,140.954472,0.0,,,,2010,0.0
2011,3.0,11.0,38.302889,141.035194,0.0,,,,2010,0.0
2011,3.0,11.0,38.463667,141.265028,0.0,,,,2010,0.0
2011,3.0,11.0,38.426083,141.307806,0.0,,,,2010,0.0
2011,3.0,11.0,38.449944,141.350806,0.0,,,,2010,0.0
2011,3.0,11.0,38.446611,141.437778,0.0,,,,2010,0.0
2011,3.0,11.0,38.439028,141.438694,0.0,,,,2010,0.0
2011,3.0,11.0,38.437028,141.455556,0.0,,,,2010,0.0
2011,3.0,11.0,38.377824,141.107776,0.08,,,,2010,0.0008888888888888889
2011,3.0,11.0,38.457182,141.28022,0.18,,,,2010,0.002
2011,3.0,11.0,38.466133,141.289621,0.38,,,,2010,0.004222222222222223
2011,3.0,11.0,38.466619,141.291614,0.48,,,,2010,0.005333333333333333
2011,3.0,11.0,38.396869,141.148548,0.73,,,,2010,0.00811111111111111
2011,3.0,11.0,38.427475,141.366908,0.85,,,,2010,0.009444444444444445
2011,3.0,11.0,42.330722,141.02175,0.99,,,,2010,0.011
2011,3.0,11.0,38.191146,140.928266,1.04,,,,2010,0.011555555555555557
2011,3.0,11.0,38.447598,141.245062,1.06,,,,2010,0.011777777777777778
2011,3.0,11.0,38.312373,141.028156,1.08,,,,2010,0.012
2011,3.0,11.0,38.049933,140.872585,1.1,,,,2010,0.012222222222222223
2011,3.0,11.0,38.447528,141.25794,1.18,,,,2010,0.01311111111111111
2011,3.0,11.0,37.850472,140.927046,1.26,,,,2010,0.014
2011,3.0,11.0,38.027575,140.870336,1.3,,,,2010,0.014444444444444446
2011,3.0,11.0,38.178882,140.91991,1.34,,,,2010,0.014888888888888889
2011,3.0,11.0,38.040062,140.873256,1.46,,,,2010,0.01622222222222222
2011,3.0,11.0,38.400725,141.175833,1.52,,,,2010,0.01688888888888889
2011,3.0,11.0,38.183469,140.922618,1.55,,,,2010,0.017222222222222222
2011,3.0,11.0,38.003551,140.877486,1.61,,,,2010,0.01788888888888889
2011,3.0,11.0,38.033044,140.874255,1.66,,,,2010,0.018444444444444444
2011,3.0,11.0,42.310818,140.265383,1.69,,,,2010,0.01877777777777778
2011,3.0,11.0,38.00856,140.872441,1.77,,,,2010,0.019666666666666666
2011,3.0,11.0,38.404336,141.159867,1.82,,,,2010,0.02022222222222222
2011,3.0,11.0,43.337028,145.71775,1.87,,,,2010,0.02077777777777778
2011,3.0,11.0,42.303385,140.27389,1.91,,,,2010,0.021222222222222222
2011,3.0,11.0,38.158518,140.900709,1.92,,,,2010,0.021333333333333333
2011,3.0,11.0,42.438706,140.306216,1.95,,,,2010,0.021666666666666667
2011,3.0,11.0,38.188517,140.922674,2.09,,,,2010,0.02322222222222222
2011,3.0,11.0,40.096583,141.825972,22.77,,,,2010,0.253
2011,3.0,11.0,39.937861,141.940844,23.29,,,,2010,0.2587777777777778
2011,3.0,11.0,39.919286,141.938964,24.51,,,,2010,0.27233333333333337
2011,3.0,11.0,39.436111,142.008889,25.24,,,,2010,0.28044444444444444
2011,3.0,11.0,39.45805,142.046567,27.97,,,,2010,0.31077777777777776
2011,3.0,11.0,39.28875,141.916028,29.92,,,,2010,0.3324444444444445
2011,3.0,11.0,39.317572,141.972503,33.59,,,,2010,0.37322222222222223
2011,3.0,11.0,43.21122,140.77498,0.0,,,,2010,0.0
2011,3.0,11.0,40.611072,141.460019,3.9,,,,2010,0.043333333333333335
2011,3.0,11.0,40.648128,141.443622,4.8,,,,2010,0.05333333333333333
2011,3.0,11.0,40.807328,141.402425,5.8,,,,2010,0.06444444444444444
2011,3.0,11.0,40.621025,141.454953,6.1,,,,2010,0.06777777777777777
2011,3.0,11.0,40.637989,141.446972,6.2,,,,2010,0.06888888888888889
2011,3.0,11.0,40.625267,141.452992,6.4,,,,2010,0.07111111111111111
2011,3.0,11.0,40.771636,141.409372,6.5,,,,2010,0.07222222222222222
2011,3.0,11.0,40.749389,141.413822,6.6,,,,2010,0.07333333333333333
2011,3.0,11.0,40.6976,141.426703,7.0,,,,2010,0.07777777777777778
2011,3.0,11.0,40.793925,141.404817,7.0,,,,2010,0.07777777777777778
2011,3.0,11.0,40.713958,141.422425,7.6,,,,2010,0.08444444444444445
2011,3.0,11.0,40.670133,141.436056,8.0,,,,2010,0.08888888888888889
2011,3.0,11.0,40.655992,141.441039,8.3,,,,2010,0.09222222222222223
2011,3.0,11.0,40.665464,141.437164,8.5,,,,2010,0.09444444444444444
2011,3.0,11.0,35.209167,140.392417,2.81,,,,2010,0.031222222222222224
2011,3.0,11.0,36.828092,140.775969,3.99,,,,2010,0.044333333333333336
2011,3.0,11.0,40.452361,141.678736,5.7,,,,2010,0.06333333333333334
2011,3.0,11.0,39.476718,141.956424,8.02,,,,2010,0.08911111111111111
2011,3.0,11.0,40.466711,141.655367,8.3,,,,2010,0.09222222222222223
2011,3.0,11.0,39.812944,141.964083,10.14,,,,2010,0.11266666666666668
2011,3.0,11.0,39.852306,141.966694,10.62,,,,2010,0.118
2011,3.0,11.0,39.691389,141.963444,12.33,,,,2010,0.137
2011,3.0,11.0,39.909927,141.94749,13.87,,,,2010,0.15411111111111112
2011,3.0,11.0,39.689583,141.965611,20.32,,,,2010,0.22577777777777777
2011,3.0,11.0,39.813972,141.982139,21.43,,,,2010,0.2381111111111111
2011,3.0,11.0,40.082361,141.829167,26.84,,,,2010,0.2982222222222222
2011,3.0,11.0,39.750806,141.987278,27.87,,,,2010,0.3096666666666667
2011,3.0,11.0,39.751139,141.991917,31.2,,,,2010,0.3466666666666667
2011,3.0,11.0,39.788967,141.982833,37.64,,,,2010,0.4182222222222222
2011,3.0,11.0,34.651417,135.477778,0.0,,,,2010,0.0
2011,3.0,11.0,38.262872,140.988339,0.67,,,,2010,0.0074444444444444445
2011,3.0,11.0,40.543594,141.495833,0.7,,,,2010,0.0077777777777777776
2011,3.0,11.0,40.524633,141.542414,0.7,,,,2010,0.0077777777777777776
2011,3.0,11.0,38.041917,140.8855,0.74,,,,2010,0.008222222222222223
2011,3.0,11.0,34.009879,134.577473,0.78,,,,2010,0.008666666666666666
2011,3.0,11.0,38.442444,141.2235,0.8,,,,2010,0.008888888888888889
2011,3.0,11.0,40.536842,141.529333,0.8,,,,2010,0.008888888888888889
2011,3.0,11.0,38.251999,140.970718,0.8,,,,2010,0.008888888888888889
2011,3.0,11.0,33.764236,134.57275,0.81,,,,2010,0.009000000000000001
2011,3.0,11.0,38.37875,141.169333,0.83,,,,2010,0.009222222222222222
2011,3.0,11.0,34.083453,134.540877,0.84,,,,2010,0.009333333333333332
2011,3.0,11.0,38.116472,140.91875,0.88,,,,2010,0.009777777777777778
2011,3.0,11.0,43.666639,145.130528,0.88,,,,2010,0.009777777777777778
2011,3.0,11.0,38.125917,140.902222,0.89,,,,2010,0.00988888888888889
2011,3.0,11.0,40.526222,141.520608,0.9,,,,2010,0.01
2011,3.0,11.0,34.084265,134.535168,0.95,,,,2010,0.010555555555555556
2011,3.0,11.0,38.263031,140.986969,0.95,,,,2010,0.010555555555555556
2011,3.0,11.0,38.4375,141.389694,0.98,,,,2010,0.010888888888888889
2011,3.0,11.0,40.523747,141.540033,1.0,,,,2010,0.011111111111111112
2011,3.0,11.0,40.536792,141.5592,1.0,,,,2010,0.011111111111111112
2011,3.0,11.0,37.966903,140.889853,1.0,,,,2010,0.011111111111111112
2011,3.0,11.0,38.048833,140.903,1.0,,,,2010,0.011111111111111112
2011,3.0,11.0,38.051139,140.886472,1.06,,,,2010,0.011777777777777778
2011,3.0,11.0,38.393278,141.15525,1.15,,,,2010,0.012777777777777777
2011,3.0,11.0,38.031167,140.889139,1.16,,,,2010,0.012888888888888887
2011,3.0,11.0,38.069528,140.897,1.16,,,,2010,0.012888888888888887
2011,3.0,11.0,34.04446,134.556308,1.17,,,,2010,0.013
2011,3.0,11.0,38.435389,141.251806,1.17,,,,2010,0.013
2011,3.0,11.0,38.445389,141.335778,1.18,,,,2010,0.01311111111111111
2011,3.0,11.0,38.019417,140.878833,1.2,,,,2010,0.013333333333333332
2011,3.0,11.0,40.529975,141.511283,1.2,,,,2010,0.013333333333333332
2011,3.0,11.0,40.539433,141.562453,1.2,,,,2010,0.013333333333333332
2011,3.0,11.0,38.441917,141.280417,1.2,,,,2010,0.013333333333333332
2011,3.0,11.0,38.446083,141.238889,1.21,,,,2010,0.013444444444444445
2011,3.0,11.0,38.428889,141.241611,1.24,,,,2010,0.013777777777777778
2011,3.0,11.0,38.121917,140.8975,1.24,,,,2010,0.013777777777777778
2011,3.0,11.0,38.545056,141.402028,1.24,,,,2010,0.013777777777777778
2011,3.0,11.0,40.534033,141.557044,1.25,,,,2010,0.013888888888888888
2011,3.0,11.0,41.7525,140.874722,1.29,,,,2010,0.014333333333333333
2011,3.0,11.0,38.442917,141.323667,1.3,,,,2010,0.014444444444444446
2011,3.0,11.0,38.249725,141.002594,1.3,,,,2010,0.014444444444444446
2011,3.0,11.0,42.371722,140.917278,1.32,,,,2010,0.014666666666666668
2011,3.0,11.0,40.528431,141.552067,1.35,,,,2010,0.015000000000000001
2011,3.0,11.0,33.884722,134.671944,1.37,,,,2010,0.015222222222222224
2011,3.0,11.0,42.30775,140.969667,1.38,,,,2010,0.015333333333333332
2011,3.0,11.0,38.44075,141.265556,1.41,,,,2010,0.015666666666666666
2011,3.0,11.0,38.4375,141.387389,1.43,,,,2010,0.01588888888888889
2011,3.0,11.0,38.431833,141.263556,1.47,,,,2010,0.01633333333333333
2011,3.0,11.0,42.514528,140.783389,1.5,,,,2010,0.016666666666666666
2011,3.0,11.0,36.9407,140.871366,1.55,,,,2010,0.017222222222222222
2011,3.0,11.0,38.119333,140.894917,1.56,,,,2010,0.017333333333333333
2011,3.0,11.0,35.666306,139.787833,1.58,,,,2010,0.017555555555555557
2011,3.0,11.0,38.438972,141.247917,1.59,,,,2010,0.017666666666666667
2011,3.0,11.0,40.586242,141.462044,1.6,,,,2010,0.017777777777777778
2011,3.0,11.0,34.673556,138.945444,1.61,,,,2010,0.01788888888888889
2011,3.0,11.0,38.378444,141.11175,1.63,,,,2010,0.01811111111111111
2011,3.0,11.0,40.526517,141.537333,1.65,,,,2010,0.018333333333333333
2011,3.0,11.0,33.624814,134.362722,1.66,,,,2010,0.018444444444444444
2011,3.0,11.0,43.341556,145.758472,1.68,,,,2010,0.018666666666666665
2011,3.0,11.0,41.772444,140.722194,1.69,,,,2010,0.01877777777777778
2011,3.0,11.0,40.527014,141.546806,1.7,,,,2010,0.01888888888888889
2011,3.0,11.0,38.435333,141.238194,1.71,,,,2010,0.019
2011,3.0,11.0,38.018639,140.888389,1.73,,,,2010,0.01922222222222222
2011,3.0,11.0,38.120472,140.905083,1.74,,,,2010,0.019333333333333334
2011,3.0,11.0,38.126306,140.886611,1.77,,,,2010,0.019666666666666666
2011,3.0,11.0,38.229057,140.985352,1.8,,,,2010,0.02
2011,3.0,11.0,38.428389,141.251528,1.8,,,,2010,0.02
2011,3.0,11.0,36.944078,140.911706,1.82,,,,2010,0.02022222222222222
2011,3.0,11.0,38.10525,140.911667,1.84,,,,2010,0.020444444444444446
2011,3.0,11.0,38.036861,140.892444,1.85,,,,2010,0.020555555555555556
2011,3.0,11.0,38.008,140.884472,1.88,,,,2010,0.020888888888888887
2011,3.0,11.0,42.588861,140.47525,1.89,,,,2010,0.020999999999999998
2011,3.0,11.0,36.944078,140.911706,1.92,,,,2010,0.021333333333333333
2011,3.0,11.0,36.944053,140.911578,1.99,,,,2010,0.022111111111111113
2011,3.0,11.0,43.286306,145.583444,2.01,,,,2010,0.02233333333333333
2011,3.0,11.0,38.448446,141.293375,2.14,,,,2010,0.02377777777777778
2011,3.0,11.0,38.446243,141.291268,2.17,,,,2010,0.02411111111111111
2011,3.0,11.0,37.052028,140.963083,2.2,,,,2010,0.024444444444444446
2011,3.0,11.0,38.162645,140.905883,2.25,,,,2010,0.025
2011,3.0,11.0,42.141869,142.912386,2.29,,,,2010,0.025444444444444443
2011,3.0,11.0,38.449345,141.287698,2.36,,,,2010,0.02622222222222222
2011,3.0,11.0,38.01202,140.867673,2.41,,,,2010,0.02677777777777778
2011,3.0,11.0,42.997328,144.155463,2.46,,,,2010,0.027333333333333334
